user	credit_mean	credit_std	credit_interarr_mean	credit_interarr_std	debit_mean	debit_std	debit_interarr_mean	debit_interarr_std	perp_in	perp_out
3473936	12.44542374	0.0	0.0	0.0	-0.09258986142857145	0.2019166144728553	0.0	0.0	1.0	3.1700327236626493
3486766	0.0	0.0	0.0	0.0	-1.3714285714285716E-4	6.047431568147636E-5	0.0	0.0	1.0	1.8189684956547874
3497422	0.0	0.0	0.0	0.0	-1.142857142857143E-4	4.27617987059879E-5	0.0	0.0	1.0	3.864313448111141
3505495	0.0	0.0	0.0	0.0	-5.7833333333333334E-5	4.63828272819442E-5	0.0	0.0	1.0	1.56919261090751
3532368	0.0	0.0	0.0	0.0	-1.3714285714285716E-4	7.609517849690734E-5	0.0	0.0	1.0	1.8189684956547874
3581096	0.0	0.0	0.0	0.0	-1.1200000000000001E-4	4.131182235954579E-5	0.0	0.0	1.0	3.4127874270285643
3604590	4.96354347826087E-4	0.0011979626863244494	3.4090909090909096	7.675930785247703	-0.0022146	0.003583197812712131	9.75	18.460382289804137	4.095239834500821	1.4174111936441804
3671635	0.0	0.0	0.0	0.0	-9.0E-5	2.8284271247461902E-5	0.0	0.0	1.0	1.4575692605562243
3675873	0.0	0.0	0.0	0.0	-0.03376521	0.03859748322928996	0.0	0.0	1.0	1.56919261090751
3683150	0.0	0.0	0.0	0.0	-0.4	0.41231056256176607	0.0	0.0	1.0	1.5069930652996097
3685771	0.0	0.0	0.0	0.0	-8.0E-5	0.0	0.0	0.0	1.0	2.13730848865193
3705232	3.29725379125	1.9855527287307368	11.285714285714286	8.440266301373153	-5.333333333333333	4.509249752822894	21.5	14.849242404917497	1.9378192869278985	1.0
3705969	0.7036014125	1.9532654066369057	4.571428571428571	4.2370250120079485	-1.8949828454545454	3.703259753143032	3.2	4.1041983924323695	1.0	1.796701722362855
3716222	6.43166593	3.1973553054441113	0.0	0.0	-28.795694609230768	23.436445791696865	0.0	0.0	1.0	1.8538077094572591
3717676	8.5217516325	3.3647251282508575	16.0	40.15387071420803	-6.918401306	4.503936143965699	12.444444444444445	35.48278142673961	1.0	1.894645725014983
3780117	0.04661809481481481	0.022089119888083104	0.0	0.0	-0.04880576923076923	0.01769438166576997	0.0	0.0	1.0	1.0
3811168	0.0	0.0	0.0	0.0	-1.4666666666666666E-4	7.8655366420014E-5	0.0	0.0	1.0	2.3811014900873833
3844840	0.0	0.0	0.0	0.0	-0.37871948	0.37731857263134033	0.0	0.0	1.0	1.0
3875057	0.0	0.0	0.0	0.0	-1.3333333333333334E-4	8.262364471909156E-5	0.0	0.0	1.0	2.0
3889461	0.001305857142857143	0.003140853967716651	0.25	0.5501196042201808	-0.0034056025	0.004480812117787036	0.4285714285714286	1.1338934190276815	3.691412383957468	2.0867794116359715
3925456	0.46816639631578943	0.41729910312300555	0.05555555555555554	0.23570226039551587	-0.43993075499999995	0.4102964318460357	0.05882352941176469	0.24253562503633308	1.2289891752590294	1.0
3936883	0.37459756	0.0	0.0	0.0	-5.5E-4	0.001174268389253496	0.0	0.0	1.0	5.156096000368697
3953182	2.775322222222222	2.141761359709444	4.5	6.187545093630776	-4.56102	2.781499869494874	4.111111111111111	5.92546294487706	1.8898815311305668	1.960131716477083
3990805	0.0	0.0	0.0	0.0	-9.333333333333334E-5	3.2659863237109046E-5	0.0	0.0	1.0	2.3811014900873833
4040681	0.0	0.0	0.0	0.0	-0.5666666666666667	0.7890923055426828	0.0	0.0	1.0	1.56919261090751
4055765	0.0	0.0	0.0	0.0	-1.3333333333333334E-4	4.131182235954578E-5	0.0	0.0	1.0	3.464101742048279
4066681	0.0	0.0	0.0	0.0	-1.2	1.8345883150489881	0.0	0.0	1.0	1.4575692605562243
4072369	0.7417297445454546	1.502029270501616	5.9	16.59618430041476	-0.09786885245901641	0.13258789228405374	0.9499999999999995	6.843096236477684	1.0	1.0
4084599	0.0	0.0	0.0	0.0	-0.23333333333333334	0.2065591117977289	0.0	0.0	1.0	2.749459298997263
4092313	0.0	0.0	0.0	0.0	-1.3142857142857145	1.748741043749828	0.0	0.0	1.0	1.5069930652996097
4096256	49.83792073	0.0	0.0	0.0	-0.30164512714285713	0.3698041145262966	0.0	0.0	1.0	4.710650801767871
4136693	29.951850988730158	23.682997079231093	0.0	0.0	-29.951850988730158	23.682997079231093	0.0	0.0	1.0	1.0
4143460	0.0	0.0	0.0	0.0	-3.1999999999999997E-4	2.565707922359274E-4	0.0	0.0	1.0	2.6493511104947522
4149363	0.0	0.0	0.0	0.0	-1.466666666666667E-4	1.2816655830077777E-4	0.0	0.0	1.0	3.779762906101014
4163924	0.0	0.0	0.0	0.0	-2.8238095238095237E-6	1.5922623964568476E-7	0.0	0.0	1.0	3.616239627722214
4194527	0.0	0.0	0.0	0.0	-0.06938271857142857	0.06545262400067457	0.0	0.0	1.0	3.170032985601142
